year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
29,9,small,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
29,15,large,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
29,15,small,7305.98771047472,819.1748705382577,28595.90587727879,3206.2807142912284,-21289.91816680407,-2387.105843752971
30,1,large,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,1,small,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,3,large,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,3,small,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,9,large,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,9,small,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,15,large,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
30,15,small,6816.757888445368,764.3205795093021,28418.992898148677,3186.44456447569,-21602.23500970331,-2422.123984966388
31,1,large,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,1,small,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,3,large,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,3,small,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,9,large,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,9,small,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,15,large,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
31,15,small,6364.961740471609,713.6634930628699,28260.16010977543,3168.63563377268,-21895.19836930382,-2454.9721407098104
32,1,large,5947.140271724749,666.8157756655222,28117.418821522846,3152.630942694822,-22170.278549798095,-2485.8151670292996
32,1,small,5947.140271724749,666.8157756655222,28117.418821522846,3152.630942694822,-22170.278549798095,-2485.8151670292996
