year,run,farmDesign,biomass,catch,bmNull,ctchNull,bmDiff,ctchDiff
40,9,large,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
40,9,small,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
40,15,large,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
40,15,small,27383.104868319107,3070.296895419092,27383.104868319107,3070.296895419092,1,1
41,1,large,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,1,small,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,3,large,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,3,small,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,9,large,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,9,small,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,15,large,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
41,15,small,27326.79951954709,3063.983727560241,27326.79951954709,3063.983727560241,1,1
42,1,large,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,1,small,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,3,large,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,3,small,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,9,large,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,9,small,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,15,large,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
42,15,small,27275.902273448028,3058.2769365504255,27275.902273448028,3058.2769365504255,1,1
43,1,large,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,1,small,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,3,large,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,3,small,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,9,large,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,9,small,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,15,large,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
43,15,small,27229.87895901695,3053.116629123852,27229.87895901695,3053.116629123852,1,1
44,1,large,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,1,small,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,3,large,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,3,small,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,9,large,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,9,small,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,15,large,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
44,15,small,27188.25079731778,3048.449122782201,27188.25079731778,3048.449122782201,1,1
45,1,large,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,1,small,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,3,large,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,3,small,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,9,large,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,9,small,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,15,large,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
45,15,small,27150.588192343836,3044.226249602517,27150.588192343836,3044.226249602517,1,1
46,1,large,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,1,small,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,3,large,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,3,small,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,9,large,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,9,small,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,15,large,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
46,15,small,27116.505298285396,3040.404747098774,27116.505298285396,3040.404747098774,1,1
47,1,large,27085.655252741104,3036.9457237515794,27085.655252741104,3036.9457237515794,1,1
47,1,small,27085.655252741104,3036.9457237515794,27085.655252741104,3036.9457237515794,1,1
